call_id,caller_id,receiver_id,timestamp,duration_sec,call_type,status
C0000384,P09252,P02518,2025-12-19 06:09:56,52,SMS,Answered
C0000385,P04739,P02032,2025-12-10 00:54:04,223,Voice,Answered
C0000386,P03858,P09711,2025-07-03 20:57:06,442,Voice,Answered
C0000387,P08523,P00657,2025-04-19 00:34:13,187,SMS,Missed
C0000388,P03512,P00948,2025-11-15 03:18:04,356,Voice,Answered
C0000389,P08993,P03529,2025-02-19 16:37:55,120,Voice,Answered
C0000390,P07242,P02956,2025-01-27 03:55:20,813,VoIP,Answered
C0000391,P07556,P02790,2025-02-14 20:13:07,204,Voice,Answered
C0000392,P06750,P08365,2025-06-15 16:48:45,895,Voice,Answered
C0000393,P02943,P01508,2025-12-13 16:50:01,121,Voice,Answered
C0000394,P01667,P02768,2025-04-08 21:56:27,545,Voice,Voicemail
C0000395,P03678,P07964,2025-08-16 04:15:37,202,Voice,Answered
C0000396,P02647,P08240,2025-07-27 10:22:28,300,Voice,Answered
C0000397,P06731,P06115,2025-12-03 08:25:37,463,Voice,Missed
C0000398,P09017,P05209,2025-08-14 13:51:52,849,VoIP,Missed
C0000399,P06872,P03607,2025-09-23 15:51:37,652,SMS,Answered
C0000400,P08525,P08169,2025-09-20 03:54:50,56,Voice,Answered
C0000401,P03918,P03633,2025-08-22 00:44:42,616,Voice,Missed
C0000402,P06920,P01525,2025-09-25 14:09:49,774,Voice,Answered
C0000403,P06718,P00264,2025-03-25 02:13:35,836,SMS,Answered
C0000404,P08730,P06770,2025-12-19 20:04:27,574,Voice,Answered
C0000405,P08986,P07297,2025-09-01 17:18:42,313,Voice,Answered
C0000406,P09241,P07373,2025-09-19 11:03:49,826,SMS,Missed
C0000407,P05380,P09327,2025-09-09 19:18:47,349,Voice,Voicemail
C0000408,P02515,P08423,2025-05-15 22:26:39,595,VoIP,Answered
C0000409,P01991,P09043,2025-09-11 13:24:58,241,Voice,Answered
C0000410,P00336,P02564,2025-10-24 14:13:18,367,Voice,Answered
C0000411,P04110,P03936,2025-12-28 01:51:46,280,SMS,Voicemail
C0000412,P03752,P06672,2025-11-01 17:00:08,662,Voice,Answered
C0000413,P06566,P05597,2025-10-09 15:25:05,212,Voice,Answered
C0000414,P06988,P02501,2025-11-20 17:08:52,14,SMS,Answered
C0000415,P05248,P00087,2025-08-15 21:24:42,251,VoIP,Answered
C0000416,P09098,P02769,2025-05-14 04:07:29,360,Voice,Answered
C0000417,P08787,P09093,2025-04-11 03:15:17,35,VoIP,Answered
C0000418,P05407,P07747,2025-04-03 17:14:33,775,Voice,Answered
C0000419,P07059,P08978,2025-09-01 00:02:04,250,VoIP,Answered
C0000420,P00366,P08743,2025-10-18 02:10:56,650,VoIP,Answered
C0000421,P00396,P05264,2025-05-06 08:00:07,193,Voice,Answered
C0000422,P08799,P09386,2025-03-15 06:37:22,311,Voice,Answered
C0000423,P01682,P05767,2025-02-02 05:36:34,211,Voice,Missed
C0000424,P08049,P08117,2025-07-27 09:16:53,539,Voice,Missed
C0000425,P09735,P09350,2025-07-18 20:03:18,831,VoIP,Missed
C0000426,P03286,P03016,2025-12-03 14:47:59,496,Voice,Answered
C0000427,P03341,P08356,2025-02-06 16:52:16,270,VoIP,Answered
C0000428,P00342,P09407,2025-11-25 11:16:30,217,VoIP,Voicemail
C0000429,P00282,P03616,2025-04-20 11:33:22,880,Voice,Answered
C0000430,P00835,P08489,2025-12-26 14:01:37,86,VoIP,Answered
C0000431,P03530,P08875,2025-07-13 17:44:24,378,Voice,Answered
C0000432,P01615,P07956,2025-09-23 19:39:43,220,Voice,Answered
C0000433,P01423,P06409,2025-07-11 00:41:57,117,Voice,Answered
C0000434,P06461,P05301,2025-11-04 04:28:27,35,Voice,Answered
C0000435,P05790,P00542,2025-03-31 15:30:05,45,Voice,Answered
C0000436,P00324,P04611,2025-12-14 16:15:14,410,SMS,Missed
C0000437,P04069,P04070,2025-08-11 14:41:48,699,Voice,Answered
C0000438,P07786,P05751,2025-01-02 03:21:51,426,Voice,Answered
C0000439,P04946,P01285,2025-03-21 05:11:04,613,Voice,Answered
C0000440,P00883,P09516,2025-04-17 14:46:40,267,Voice,Answered
C0000441,P07058,P00069,2025-06-23 07:14:13,254,Voice,Answered
C0000442,P09103,P05395,2025-03-17 12:58:19,504,SMS,Missed
C0000443,P03704,P04999,2025-02-10 16:42:29,223,Voice,Answered
C0000444,P08483,P05472,2025-03-30 01:14:38,685,Voice,Answered
C0000445,P07849,P02430,2025-03-06 06:51:47,291,Voice,Answered
C0000446,P02977,P03989,2025-09-27 17:51:52,678,VoIP,Answered
C0000447,P08722,P03172,2025-11-22 20:16:32,596,VoIP,Answered
C0000448,P08010,P07636,2025-03-18 01:36:13,802,SMS,Voicemail
C0000449,P03308,P04872,2025-11-27 16:30:58,334,Voice,Answered
C0000450,P08348,P01054,2025-12-02 00:11:24,18,VoIP,Answered
C0000451,P03774,P08907,2025-05-08 22:59:59,323,Voice,Answered
C0000452,P03986,P07061,2025-01-30 15:59:33,818,Voice,Answered
C0000453,P06332,P05630,2025-04-07 16:46:49,319,Voice,Answered
C0000454,P02511,P05969,2025-07-01 04:18:08,564,SMS,Answered
C0000455,P07686,P06233,2025-01-22 19:27:31,725,Voice,Answered
C0000456,P06435,P08644,2025-09-26 12:43:01,380,Voice,Voicemail
C0000457,P07445,P06597,2025-06-03 22:32:45,756,Voice,Answered
C0000458,P01282,P08429,2025-04-08 11:02:04,132,VoIP,Answered
C0000459,P04990,P05444,2025-09-07 19:44:09,119,Voice,Answered
C0000460,P08639,P06745,2025-11-13 01:12:04,111,Voice,Voicemail
C0000461,P09935,P04691,2025-01-22 04:29:25,834,Voice,Answered
C0000462,P01410,P09633,2025-10-20 10:06:57,288,VoIP,Answered
C0000463,P00041,P02674,2025-07-01 22:30:50,859,VoIP,Answered
C0000464,P01614,P06293,2025-10-18 08:43:20,251,VoIP,Answered
C0000465,P08704,P05687,2025-01-27 15:24:04,216,Voice,Answered
C0000466,P07787,P04970,2025-06-27 07:20:47,790,Voice,Missed
C0000467,P04393,P07849,2025-10-04 09:00:14,474,VoIP,Answered
C0000468,P05552,P08052,2025-03-28 10:58:09,338,Voice,Answered
C0000469,P03576,P02975,2025-05-30 11:05:05,893,SMS,Answered
C0000470,P04864,P06916,2025-03-21 19:43:25,495,Voice,Missed
C0000471,P01388,P00244,2025-02-05 02:38:19,118,VoIP,Answered
C0000472,P04034,P09209,2025-12-30 19:57:30,843,Voice,Answered
C0000473,P00142,P06986,2025-03-31 03:37:40,570,Voice,Answered
C0000474,P05258,P07701,2025-05-17 20:46:02,241,Voice,Answered
C0000475,P06438,P03943,2025-09-12 13:30:24,895,Voice,Answered
C0000476,P08622,P07344,2025-02-28 15:04:08,340,VoIP,Answered
C0000477,P00414,P01075,2025-03-17 11:05:50,44,Voice,Answered
C0000478,P01541,P08366,2025-11-29 01:31:40,850,Voice,Answered
C0000479,P03270,P06453,2025-12-07 19:49:47,219,VoIP,Answered
C0000480,P05322,P04398,2025-12-14 04:25:28,549,Voice,Voicemail
C0000481,P02128,P07819,2025-08-27 07:02:52,139,Voice,Answered
C0000482,P07714,P03514,2025-06-11 20:22:25,630,Voice,Answered
C0000483,P08877,P09089,2025-05-05 03:22:05,890,SMS,Answered
C0000484,P08811,P03770,2025-06-05 03:43:47,112,VoIP,Answered
C0000485,P09758,P02760,2025-07-06 06:45:29,34,Voice,Voicemail
C0000486,P08614,P04309,2025-04-26 14:46:39,584,Voice,Answered
C0000487,P00088,P06490,2025-05-27 14:49:54,286,SMS,Answered
C0000488,P09853,P04944,2025-10-09 10:15:30,206,Voice,Answered
C0000489,P03657,P05078,2025-05-26 19:11:00,262,Voice,Answered
C0000490,P06262,P03593,2025-05-29 17:24:19,680,VoIP,Answered
C0000491,P06065,P06086,2025-05-12 16:42:39,878,Voice,Answered
C0000492,P06147,P07991,2025-07-02 19:42:34,201,Voice,Missed
C0000493,P04708,P03877,2025-01-29 18:11:02,757,SMS,Answered
C0000494,P05570,P04656,2025-09-14 07:49:13,417,SMS,Answered
C0000495,P00430,P08463,2025-10-12 13:18:49,346,Voice,Answered
C0000496,P00930,P01816,2025-07-22 06:02:27,899,Voice,Voicemail
C0000497,P01425,P03671,2025-12-23 01:06:18,217,Voice,Answered
C0000498,P06370,P05856,2025-06-01 21:07:05,70,Voice,Answered
C0000499,P09134,P00403,2025-12-13 07:09:56,553,VoIP,Answered
C0000500,P02091,P03103,2025-12-07 10:26:32,386,VoIP,Answered
C0000501,P06712,P09331,2025-07-02 19:13:11,5,Voice,Answered
C0000502,P06746,P03855,2025-12-06 12:38:27,170,Voice,Answered
C0000503,P05782,P01031,2025-02-24 10:56:06,744,Voice,Answered
C0000504,P07278,P05659,2025-12-10 00:31:21,262,SMS,Answered
C0000505,P03009,P06028,2025-06-03 16:51:39,10,Voice,Answered
C0000506,P08404,P03611,2025-02-04 16:16:01,227,Voice,Answered
C0000507,P08591,P03685,2025-06-14 19:50:21,133,Voice,Answered
C0000508,P05274,P00216,2025-04-26 03:27:09,763,Voice,Voicemail
C0000509,P09789,P03877,2025-10-31 17:47:10,393,Voice,Answered
C0000510,P07355,P01556,2025-06-16 04:55:58,540,Voice,Missed
C0000511,P02292,P03356,2025-11-17 01:05:06,408,Voice,Answered
C0000512,P07004,P07620,2025-07-09 00:59:29,9,Voice,Answered
C0000513,P08743,P04795,2025-07-04 19:11:24,342,Voice,Answered
C0000514,P09719,P05873,2025-12-31 21:34:37,892,Voice,Answered
C0000515,P01333,P04499,2025-06-04 05:07:15,725,VoIP,Missed
C0000516,P04683,P07372,2025-09-28 18:32:58,186,Voice,Missed
C0000517,P04774,P03348,2025-11-30 03:42:47,643,VoIP,Answered
C0000518,P00068,P02133,2025-06-23 12:41:26,531,Voice,Answered
C0000519,P05449,P03426,2025-05-15 15:07:07,381,Voice,Answered
C0000520,P07677,P01282,2025-12-22 05:55:00,295,Voice,Answered
C0000521,P09990,P02100,2025-06-29 15:19:24,10,Voice,Answered
C0000522,P08982,P08261,2025-09-12 03:30:33,486,Voice,Answered
C0000523,P06329,P09776,2025-05-10 05:36:50,834,Voice,Answered
C0000524,P00451,P04518,2025-12-05 13:47:03,881,Voice,Answered
C0000525,P06069,P06088,2025-08-19 23:53:46,522,Voice,Answered
C0000526,P01078,P02738,2025-08-26 02:44:09,304,Voice,Answered
C0000527,P00642,P08992,2025-06-17 20:38:50,143,Voice,Voicemail
C0000528,P07332,P03015,2025-12-31 17:51:50,565,Voice,Answered
C0000529,P09121,P02920,2025-04-12 22:57:38,131,Voice,Answered
C0000530,P07780,P03446,2025-11-29 16:06:47,817,Voice,Answered
C0000531,P09879,P07574,2025-08-29 04:06:53,871,Voice,Missed
C0000532,P04097,P08665,2025-02-02 16:12:24,22,Voice,Answered
C0000533,P02780,P06683,2025-10-04 16:00:57,673,VoIP,Missed
C0000534,P09085,P06116,2025-07-27 15:00:51,652,Voice,Answered
C0000535,P08548,P05784,2025-08-21 22:51:26,547,Voice,Answered
C0000536,P03971,P06467,2025-10-14 15:52:23,298,Voice,Answered
C0000537,P08493,P07160,2025-02-18 19:29:51,590,Voice,Answered
C0000538,P08964,P04414,2025-04-09 20:51:07,166,Voice,Answered
C0000539,P00093,P02528,2025-01-22 08:41:33,546,Voice,Answered
C0000540,P08664,P07661,2025-02-28 23:33:17,608,Voice,Answered
C0000541,P02000,P04954,2025-06-26 07:03:23,634,Voice,Answered
C0000542,P07774,P02019,2025-11-14 11:16:57,348,VoIP,Answered
C0000543,P00642,P08750,2025-05-23 20:56:56,661,Voice,Answered
C0000544,P01257,P02776,2025-01-01 15:38:15,839,Voice,Answered
C0000545,P00749,P00888,2025-03-12 15:09:37,114,Voice,Answered
C0000546,P07743,P00095,2025-04-22 13:01:55,419,Voice,Answered
C0000547,P02433,P03767,2025-08-28 01:36:29,105,Voice,Answered
C0000548,P04387,P03505,2025-12-02 00:10:25,288,Voice,Answered
C0000549,P09419,P03804,2025-04-20 05:16:18,383,VoIP,Answered
C0000550,P06194,P02231,2025-07-20 14:14:50,576,Voice,Answered
C0000551,P01735,P06077,2025-01-22 03:47:39,585,VoIP,Voicemail
C0000552,P01379,P07499,2025-04-23 06:34:19,327,VoIP,Missed
C0000553,P09779,P04178,2025-02-22 19:10:36,363,Voice,Voicemail
C0000554,P09906,P08301,2025-12-14 04:09:03,20,VoIP,Answered
C0000555,P06935,P04616,2025-10-13 17:58:16,104,VoIP,Answered
C0000556,P03739,P06175,2025-05-14 01:22:39,315,Voice,Answered
C0000557,P00511,P02948,2025-03-03 23:35:48,607,Voice,Answered
C0000558,P02298,P09513,2025-03-13 04:08:07,303,Voice,Answered
C0000559,P01235,P08098,2025-04-07 19:06:18,407,Voice,Answered
C0000560,P07261,P00918,2025-04-04 07:36:48,256,Voice,Answered
C0000561,P04038,P05051,2025-10-10 01:37:22,500,VoIP,Answered
C0000562,P01760,P06775,2025-12-10 05:59:00,674,Voice,Answered
C0000563,P00295,P04057,2025-12-19 10:49:12,338,Voice,Answered
C0000564,P00890,P09642,2025-11-10 10:58:52,228,Voice,Answered
C0000565,P08129,P00854,2025-08-02 01:42:57,698,Voice,Answered
C0000566,P08082,P00005,2025-02-21 11:59:28,798,Voice,Missed
C0000567,P05663,P05589,2025-08-27 18:51:11,316,Voice,Answered
C0000568,P05627,P08369,2025-03-04 01:01:44,43,Voice,Answered
C0000569,P07252,P03289,2025-09-25 08:31:41,140,Voice,Answered
C0000570,P06668,P07379,2025-12-26 03:29:36,870,Voice,Answered
C0000571,P01191,P04937,2025-05-20 15:37:06,869,Voice,Answered
C0000572,P02926,P08553,2025-05-02 06:02:43,380,VoIP,Answered
C0000573,P04571,P06416,2025-03-30 13:06:36,561,Voice,Answered
C0000574,P08620,P07818,2025-01-16 22:16:04,255,Voice,Answered
C0000575,P09625,P09246,2025-05-11 16:46:23,456,VoIP,Answered
C0000576,P05959,P02933,2025-04-16 08:23:17,326,Voice,Answered
C0000577,P08748,P04617,2025-07-30 21:14:52,695,Voice,Missed
C0000578,P05087,P06343,2025-08-24 10:01:56,610,Voice,Answered
C0000579,P09965,P05783,2025-09-13 19:49:49,766,Voice,Answered
C0000580,P00604,P01753,2025-07-04 07:57:20,705,Voice,Answered
C0000581,P05032,P03552,2025-12-20 15:54:37,56,Voice,Missed
C0000582,P04890,P03435,2025-02-17 05:01:46,560,Voice,Answered
C0000583,P06589,P08266,2025-02-15 00:51:20,368,VoIP,Answered
C0000584,P07590,P07101,2025-01-05 06:31:19,395,Voice,Answered
C0000585,P06257,P07746,2025-05-31 06:05:32,397,Voice,Answered
C0000586,P00877,P07399,2025-01-23 01:19:07,270,Voice,Answered
C0000587,P05952,P03916,2025-08-14 22:40:59,640,Voice,Answered
C0000588,P05649,P06171,2025-01-26 01:34:13,133,Voice,Answered
C0000589,P07447,P03878,2025-11-24 01:36:52,549,Voice,Answered
C0000590,P00300,P03757,2025-08-18 22:05:39,75,Voice,Missed
C0000591,P07789,P09724,2025-03-21 00:49:31,474,Voice,Answered
C0000592,P04546,P07060,2025-09-05 04:06:27,834,VoIP,Answered
C0000593,P05711,P02118,2025-07-22 22:12:34,112,Voice,Answered
C0000594,P03021,P05219,2025-11-27 00:48:27,464,Voice,Answered
C0000595,P08818,P07034,2025-10-18 03:08:50,149,VoIP,Answered
C0000596,P04284,P04967,2025-02-12 04:23:00,807,Voice,Answered
C0000597,P03854,P09863,2025-06-27 14:49:45,227,Voice,Answered
C0000598,P07653,P02309,2025-08-13 19:00:58,612,Voice,Missed
C0000599,P06265,P06245,2025-10-17 04:24:21,620,Voice,Answered
C0000600,P03697,P08070,2025-07-03 08:10:14,398,Voice,Answered
C0000601,P00025,P08574,2025-04-01 14:50:54,835,VoIP,Answered
C0000602,P02111,P04056,2025-09-16 19:52:28,428,Voice,Answered
C0000603,P08956,P01982,2025-08-16 09:46:28,268,Voice,Answered
C0000604,P05549,P03173,2025-03-29 22:01:23,769,Voice,Answered
C0000605,P01133,P08885,2025-07-04 05:01:57,580,Voice,Answered
C0000606,P00426,P06801,2025-09-25 07:19:31,558,Voice,Answered
C0000607,P05634,P06934,2025-08-19 08:31:37,416,Voice,Answered
C0000608,P05160,P02878,2025-02-22 19:32:12,199,Voice,Answered
C0000609,P04523,P09917,2025-04-29 14:31:32,542,VoIP,Answered
C0000610,P07829,P08914,2025-01-10 21:44:15,465,Voice,Answered
C0000611,P04260,P06756,2025-04-15 09:40:39,49,SMS,Answered
C0000612,P01261,P08002,2025-02-17 02:35:50,563,VoIP,Answered
C0000613,P05715,P08942,2025-01-22 02:09:40,791,Voice,Answered
C0000614,P03109,P08107,2025-04-28 15:01:32,375,Voice,Answered
C0000615,P07710,P07421,2025-12-08 18:55:18,354,Voice,Answered
C0000616,P07619,P07653,2025-10-10 19:44:35,758,Voice,Answered
C0000617,P07702,P03890,2025-04-27 10:50:12,463,SMS,Answered
C0000618,P01589,P02245,2025-03-26 03:09:16,70,SMS,Answered
C0000619,P07842,P08434,2025-01-29 02:37:49,90,Voice,Answered
C0000620,P06993,P02936,2025-03-08 08:08:03,151,Voice,Answered
C0000621,P02168,P08030,2025-01-16 13:36:47,618,Voice,Answered
C0000622,P03594,P00792,2025-01-17 11:53:19,378,Voice,Voicemail
C0000623,P06543,P06059,2025-03-15 18:23:57,276,Voice,Missed
C0000624,P02858,P08493,2025-04-28 06:30:51,501,Voice,Answered
C0000625,P07371,P09124,2025-11-19 10:03:43,532,SMS,Answered
C0000626,P05519,P02031,2025-05-08 21:39:15,839,Voice,Answered
C0000627,P06411,P08207,2025-08-03 05:17:42,331,Voice,Answered
C0000628,P02607,P01475,2025-03-24 08:15:48,511,Voice,Answered
C0000629,P08378,P04778,2025-06-03 13:22:53,581,Voice,Missed
C0000630,P07312,P00734,2025-05-22 09:58:09,392,SMS,Answered
C0000631,P00764,P02410,2025-06-22 05:43:20,452,Voice,Missed
C0000632,P07385,P00054,2025-02-10 12:44:18,525,Voice,Answered
C0000633,P04795,P07337,2025-03-06 00:56:13,555,VoIP,Answered
C0000634,P05007,P05215,2025-11-22 21:28:05,767,Voice,Answered
C0000635,P00209,P05112,2025-03-20 15:34:05,580,Voice,Answered
C0000636,P04772,P08033,2025-05-30 08:29:21,73,Voice,Answered
C0000637,P00899,P07690,2025-10-22 13:54:02,78,Voice,Answered
C0000638,P03750,P06741,2025-02-20 10:49:19,84,Voice,Answered
C0000639,P04692,P09942,2025-03-12 16:11:01,737,Voice,Answered
C0000640,P06440,P02891,2025-07-19 14:17:04,348,Voice,Answered
C0000641,P06450,P03476,2025-03-27 20:13:43,394,Voice,Answered
C0000642,P00996,P01009,2025-12-05 10:56:47,287,VoIP,Answered
C0000643,P06163,P06354,2025-12-19 19:15:41,98,Voice,Voicemail
C0000644,P08204,P06287,2025-06-10 23:52:34,144,Voice,Answered
C0000645,P04057,P06369,2025-08-26 18:23:58,782,Voice,Missed
C0000646,P02033,P06779,2025-08-05 00:07:10,517,Voice,Answered
C0000647,P07968,P06673,2025-09-09 03:52:12,475,Voice,Answered
C0000648,P08136,P07427,2025-09-11 01:03:17,384,Voice,Answered
C0000649,P07487,P04021,2025-05-16 20:58:11,219,Voice,Answered
C0000650,P07662,P00855,2025-07-06 03:14:07,289,Voice,Answered
C0000651,P09018,P08571,2025-05-12 11:34:45,99,Voice,Answered
C0000652,P09431,P08244,2025-09-30 22:27:58,11,VoIP,Answered
C0000653,P03003,P06232,2025-09-28 01:10:34,859,Voice,Missed
C0000654,P09214,P04564,2025-06-30 20:01:58,586,Voice,Answered
C0000655,P03238,P00176,2025-02-23 21:54:46,865,Voice,Answered
C0000656,P03277,P02938,2025-08-05 05:09:12,324,Voice,Voicemail
C0000657,P09329,P08556,2025-02-22 09:56:48,792,VoIP,Missed
C0000658,P07460,P01081,2025-08-15 01:48:40,201,VoIP,Answered
C0000659,P04517,P00580,2025-09-29 19:58:19,349,SMS,Missed
C0000660,P05733,P00082,2025-02-07 20:47:34,509,SMS,Missed
C0000661,P06612,P06631,2025-07-05 20:26:46,352,VoIP,Answered
C0000662,P05768,P02981,2025-07-03 02:56:34,325,SMS,Answered
C0000663,P05965,P05744,2025-10-06 00:33:13,734,VoIP,Answered
C0000664,P06456,P01218,2025-07-06 00:42:00,875,Voice,Answered
C0000665,P09965,P06660,2025-08-05 22:38:37,249,VoIP,Answered
C0000666,P03188,P06778,2025-10-25 00:45:07,739,VoIP,Answered
C0000667,P04106,P05051,2025-09-23 07:12:02,118,Voice,Voicemail
C0000668,P04114,P03374,2025-10-22 06:46:10,428,Voice,Answered
C0000669,P09967,P08649,2025-09-22 05:22:38,351,Voice,Answered
C0000670,P03452,P09102,2025-05-19 21:47:29,679,Voice,Answered
C0000671,P07611,P01116,2025-03-14 09:54:18,590,Voice,Answered
C0000672,P09695,P00666,2025-11-23 00:58:11,808,VoIP,Answered
C0000673,P01891,P00912,2025-03-10 01:25:22,221,Voice,Answered
C0000674,P02593,P05484,2025-10-27 04:26:09,256,Voice,Missed
C0000675,P03845,P05867,2025-01-10 11:10:43,628,Voice,Answered
C0000676,P02443,P01553,2025-10-22 20:59:56,65,Voice,Answered
C0000677,P09552,P07777,2025-08-30 09:38:24,129,Voice,Answered
C0000678,P03753,P03203,2025-07-21 01:28:23,702,Voice,Answered
C0000679,P08721,P05131,2025-11-30 09:46:13,84,Voice,Answered
C0000680,P02420,P05426,2025-05-10 00:46:06,388,VoIP,Missed
C0000681,P01421,P02665,2025-03-26 08:05:14,631,SMS,Answered
C0000682,P04710,P04735,2025-04-01 11:42:20,209,Voice,Answered
C0000683,P04478,P01276,2025-03-17 17:16:46,799,Voice,Answered
C0000684,P09301,P08769,2025-07-22 10:00:11,443,VoIP,Answered
C0000685,P06823,P03930,2025-05-06 08:25:37,506,Voice,Answered
C0000686,P07759,P05357,2025-11-28 16:10:45,79,VoIP,Answered
C0000687,P01588,P01987,2025-05-09 10:35:15,798,Voice,Voicemail
C0000688,P06520,P04280,2025-01-08 17:57:25,303,Voice,Answered
C0000689,P05931,P09873,2025-11-19 17:27:07,99,Voice,Answered
C0000690,P07767,P01645,2025-08-10 16:04:45,409,Voice,Answered
C0000691,P02589,P06675,2025-06-03 09:02:11,598,Voice,Answered
C0000692,P01827,P03128,2025-10-04 05:24:32,899,Voice,Voicemail
C0000693,P04697,P05826,2025-12-09 19:02:31,202,Voice,Answered
C0000694,P03531,P02720,2025-08-06 00:01:34,604,Voice,Answered
C0000695,P07029,P06260,2025-07-04 14:41:03,705,Voice,Answered
C0000696,P08705,P01511,2025-03-23 01:59:16,561,Voice,Voicemail
C0000697,P07046,P05955,2025-02-20 21:52:21,256,Voice,Missed
C0000698,P09353,P03755,2025-06-18 03:32:00,460,Voice,Missed
C0000699,P01700,P09360,2025-10-09 07:14:42,821,Voice,Answered
C0000700,P07296,P01304,2025-03-21 04:17:18,419,Voice,Answered
C0000701,P00982,P02167,2025-04-06 09:32:26,854,VoIP,Answered
C0000702,P09143,P07388,2025-11-01 20:38:50,437,Voice,Answered
C0000703,P05248,P04005,2025-01-20 06:07:38,454,Voice,Answered
C0000704,P06634,P09513,2025-04-01 08:20:36,62,Voice,Answered
C0000705,P02843,P03851,2025-12-27 05:03:38,174,Voice,Answered
C0000706,P08520,P03333,2025-11-15 15:37:53,888,Voice,Missed
C0000707,P02378,P06699,2025-12-30 14:33:14,74,Voice,Answered
C0000708,P04856,P01692,2025-11-23 08:56:10,731,VoIP,Answered
C0000709,P07443,P01939,2025-08-15 21:16:12,545,SMS,Answered
C0000710,P05797,P07202,2025-03-09 18:58:44,580,Voice,Answered
C0000711,P01378,P03922,2025-07-11 14:33:17,774,VoIP,Answered
C0000712,P05729,P01419,2025-10-13 23:47:57,256,VoIP,Answered
C0000713,P06140,P08801,2025-01-22 00:06:24,237,Voice,Answered
C0000714,P05924,P07010,2025-12-07 12:55:17,99,Voice,Answered
C0000715,P07786,P01219,2025-07-19 12:23:01,517,Voice,Answered
C0000716,P08177,P08582,2025-11-21 04:57:20,674,VoIP,Answered
C0000717,P09925,P03765,2025-03-04 10:19:23,239,VoIP,Answered
C0000718,P08977,P03253,2025-12-17 19:22:06,485,Voice,Answered
C0000719,P01245,P08289,2025-11-01 09:21:51,546,Voice,Answered
C0000720,P07391,P03607,2025-08-06 02:09:05,421,Voice,Answered
C0000721,P00739,P00548,2025-06-14 07:48:53,420,VoIP,Answered
C0000722,P09645,P05226,2025-10-09 01:19:08,661,Voice,Missed
C0000723,P07134,P05411,2025-11-08 00:32:42,771,Voice,Answered
C0000724,P07394,P09834,2025-07-06 15:01:52,261,VoIP,Missed
C0000725,P01305,P03131,2025-10-07 03:05:57,486,VoIP,Answered
C0000726,P02561,P01460,2025-10-29 03:45:28,559,Voice,Answered
C0000727,P06221,P09738,2025-03-09 21:14:56,305,Voice,Answered
C0000728,P01813,P04514,2025-09-13 22:46:10,561,Voice,Voicemail
C0000729,P06629,P00010,2025-07-28 23:53:53,526,Voice,Answered
C0000730,P08338,P02887,2025-10-14 01:30:45,406,Voice,Answered
C0000731,P03731,P05413,2025-09-15 03:19:02,95,Voice,Missed
C0000732,P05521,P02678,2025-01-05 17:28:48,396,Voice,Answered
C0000733,P02274,P03732,2025-07-14 05:35:06,195,Voice,Answered
